trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
54,274.3000,-90.7000,209.3000,6.8000,94.3000,-263.2000,-98.2000,456.8000,506.8000,-191.9500,-473.2000,-473.2000,-195.7000,-473.2000,-293.2000,133.0500,4.3000,-3090.7000,2301.8000,-288.2000,978.0500,3386.8000,1866.8000,2114.3000,-777.5750,-555.0750,-748.8250,-602.5750,-295.0750,-485.0750,168.0500,464.3000,1324.3000,1108.0500,1455.5500,-708.2000,-866.9500,-780.7000,-596.9500,1980.5500,-191.9500,-246.9500,3628.0500,3480.5500,382.4250
55,325.5600,-39.4400,260.5600,58.0600,38.0600,-211.9400,-46.9400,508.0600,558.0600,-185.6900,-466.9400,-466.9400,-189.4400,-466.9400,-286.9400,139.3100,10.5600,-3166.9400,2373.0600,-216.9400,1049.3100,3458.0600,1938.0600,2185.5600,-886.3150,-663.8150,-857.5650,-711.3150,-403.8150,-593.8150,189.3100,485.5600,1345.5600,1129.3100,1476.8100,-768.8150,-845.6900,-791.9400,-575.6900,1909.3100,-263.1900,-318.1900,3649.3100,3501.8100,403.6850
56,346.8200,-18.1800,281.8200,79.3200,26.8200,-190.6800,-58.1800,529.3200,579.3200,-164.4300,-445.6800,-445.6800,-168.1800,-445.6800,-265.6800,160.5700,31.8200,-3178.1800,2394.3200,-195.6800,1070.5700,3479.3200,1959.3200,2206.8200,-865.0550,-642.5550,-836.3050,-690.0550,-382.5550,-572.5550,210.5700,506.8200,1366.8200,1150.5700,1498.0700,-780.0550,-856.9300,-803.1800,-586.9300,1855.5700,-316.9300,-371.9300,3670.5700,3490.5700,438.6950
57,368.0800,-29.4200,303.0800,100.5800,15.5800,-169.4200,-36.9200,550.5800,600.5800,-175.6700,-424.4200,-424.4200,-146.9200,-424.4200,-244.4200,149.3300,53.0800,-3189.4200,2415.5800,-206.9200,1059.3300,3500.5800,1980.5800,2228.0800,-876.2950,-653.7950,-847.5450,-701.2950,-361.2950,-551.2950,231.8300,528.0800,1388.0800,1171.8300,1519.3300,-791.2950,-835.6700,-781.9200,-598.1700,1806.8300,-365.6700,-420.6700,3659.3300,3479.3300,453.7050
58,374.3400,-40.6600,309.3400,106.8400,21.8400,-163.1600,-30.6600,556.8400,606.8400,-222.5350,-471.2850,-471.2850,-193.7850,-471.2850,-291.2850,191.2150,6.2150,-3200.6600,2436.8400,-218.1600,1048.0900,3521.8400,1969.3400,2249.3400,-887.5350,-665.0350,-858.7850,-712.5350,-340.0350,-530.0350,253.0900,549.3400,1409.3400,1193.0900,1540.5900,-770.0350,-870.6600,-816.9100,-633.1600,1828.0900,-344.4100,-399.4100,3648.0900,3605.5900,474.9650
59,394.3500,-20.6500,329.3500,126.8500,41.8500,-143.1500,-10.6500,576.8500,626.8500,-201.2750,-450.0250,-450.0250,-172.5250,-450.0250,-270.0250,212.4750,27.4750,-3245.6500,2476.8500,-263.1500,1003.1000,3561.8500,2009.3500,2204.3500,-985.6500,-571.9000,-956.9000,-810.6500,-246.9000,-628.1500,281.8500,578.1000,1438.1000,1221.8500,1569.3500,-805.0250,-881.9000,-795.6500,-611.9000,1816.8500,-323.1500,-378.1500,3774.3500,3729.3500,496.2250
60,425.6100,10.6100,360.6100,158.1100,73.1100,-111.8900,20.6100,608.1100,658.1100,-180.0150,-428.7650,-428.7650,-151.2650,-428.7650,-248.7650,233.7350,48.7350,-3295.6400,2521.8600,-313.1400,953.1100,3606.8600,2054.3600,2249.3600,-996.8900,-550.6400,-968.1400,-821.8900,-258.1400,-639.3900,344.3600,640.6100,1500.6100,1284.3600,1631.8600,-816.2650,-878.7650,-792.5150,-620.0150,1709.3600,-430.6400,-485.6400,3898.1100,3750.6100,517.4850
61,445.6200,-14.3800,335.6200,178.1200,93.1200,-136.8800,40.6200,628.1200,678.1200,-96.2550,-517.5050,-517.5050,-67.5050,-517.5050,-337.5050,317.4950,132.4950,-3306.8800,2543.1200,-324.3800,941.8700,3628.1200,2043.1200,2238.1200,-1069.3800,-623.1300,-1040.6300,-894.3800,-190.6300,-711.8800,365.6200,661.8700,1489.3700,1305.6200,1653.1200,-813.1300,-857.5050,-771.2550,-598.7550,1730.6200,-409.3800,-464.3800,3919.3700,3771.8700,532.4950
62,473.1300,-46.8700,363.1300,205.6300,120.6300,-109.3700,68.1300,655.6300,705.6300,-143.1200,-564.3700,-564.3700,-114.3700,-564.3700,-384.3700,270.6300,85.6300,-3283.1200,2514.3800,-353.1200,913.1300,3599.3800,2014.3800,2209.3800,-1129.3700,-568.1200,-1100.6200,-954.3700,-135.6200,-656.8700,341.8800,638.1300,1465.6300,1281.8800,1629.3800,-791.8700,-868.7450,-782.4950,-577.4950,1719.3800,-420.6200,-475.6200,3940.6300,3808.1300,538.7550
63,519.3900,-98.1100,409.3900,154.3900,69.3900,-160.6100,16.8900,604.3900,654.3900,-173.1100,-594.3600,-594.3600,-144.3600,-594.3600,-414.3600,240.6400,55.6400,-3294.3600,2535.6400,-331.8600,934.3900,3620.6400,2003.1400,2198.1400,-1140.6100,-579.3600,-1111.8600,-965.6100,-146.8600,-668.1100,330.6400,626.8900,1454.3900,1270.6400,1618.1400,-803.1100,-847.4850,-761.2350,-556.2350,1708.1400,-431.8600,-486.8600,3976.8900,3796.8900,532.5150
64,540.6500,-109.3500,398.1500,143.1500,58.1500,-139.3500,5.6500,593.1500,675.6500,-151.8500,-573.1000,-573.1000,-123.1000,-573.1000,-393.1000,261.9000,76.9000,-3305.6000,2556.9000,-343.1000,923.1500,3641.9000,1991.9000,2186.9000,-1188.1000,-626.8500,-1159.3500,-1013.1000,-194.3500,-715.6000,319.4000,615.6500,1443.1500,1259.4000,1606.9000,-781.8500,-826.2250,-772.4750,-567.4750,1696.9000,-443.1000,-498.1000,3965.6500,3785.6500,521.2750
65,591.2850,-164.9650,342.5350,87.5350,2.5350,-194.9650,56.2850,643.7850,726.2850,-163.0900,-584.3400,-584.3400,-134.3400,-584.3400,-404.3400,250.6600,65.6600,-3224.9650,2471.2850,-262.4650,1003.7850,3556.2850,1906.2850,2101.2850,-1166.8400,-605.5900,-1138.0900,-991.8400,-173.0900,-694.3400,326.9100,623.1600,1450.6600,1266.9100,1614.4100,-760.5900,-826.2150,-772.4650,-567.4650,1685.6600,-454.3400,-509.3400,3954.4100,3774.4100,510.0350
66,612.5450,-143.7050,363.7950,108.7950,23.7950,-173.7050,77.5450,665.0450,747.5450,-141.8300,-595.5800,-595.5800,-113.0800,-595.5800,-383.0800,271.9200,86.9200,-3203.7050,2460.0450,-273.7050,1025.0450,3545.0450,1895.0450,2090.0450,-1178.0800,-616.8300,-1149.3300,-1003.0800,-184.3300,-705.5800,349.4200,645.6700,1473.1700,1289.4200,1636.9200,-765.5800,-856.2050,-747.4550,-542.4550,1618.1700,-521.8300,-576.8300,3943.1700,3861.9200,531.2950
67,647.5550,-108.6950,385.0550,143.8050,58.8050,-138.6950,112.5550,700.0550,782.5550,-153.0700,-606.8200,-606.8200,-124.3200,-606.8200,-361.8200,293.1800,108.1800,-3214.9450,2481.3050,-252.4450,1046.3050,3566.3050,1916.3050,2111.3050,-1232.4450,-671.1950,-1203.6950,-1057.4450,-238.6950,-759.9450,338.1800,634.4300,1461.9300,1278.1800,1625.6800,-795.5700,-834.9450,-726.1950,-521.1950,1550.6800,-589.3200,-644.3200,4030.6800,3883.1800,558.8050
68,668.8150,-87.4350,398.8150,165.0650,80.0650,-117.4350,101.3150,721.3150,771.3150,-164.3100,-618.0600,-618.0600,-135.5600,-618.0600,-373.0600,281.9400,96.9400,-3226.1850,2502.5650,-231.1850,1067.5650,3587.5650,1937.5650,2132.5650,-1243.6850,-682.4350,-1214.9350,-1068.6850,-249.9350,-771.1850,363.1900,659.4400,1486.9400,1303.1900,1650.6900,-806.8100,-867.4350,-698.6850,-493.6850,1600.6900,-539.3100,-594.3100,4051.9400,3871.9400,575.0650
69,671.3250,-89.9250,420.0750,166.3250,73.8250,-147.4250,102.5750,686.3250,772.5750,-172.4250,-614.9250,-614.9250,-143.6750,-614.9250,-369.9250,273.8250,100.0750,-3149.9250,2421.3250,-312.4250,986.3250,3506.3250,1856.3250,2051.3250,-1254.9250,-693.6750,-1226.1750,-1079.9250,-261.1750,-782.4250,350.7000,646.9500,1474.4500,1290.7000,1638.2000,-839.3000,-923.6750,-647.4250,-442.4250,1589.4500,-550.5500,-605.5500,4040.7000,3911.9500,563.8250
70,711.3350,-72.4150,417.5850,143.8350,51.3350,-169.9150,80.0850,671.3350,750.0850,-151.1650,-593.6650,-593.6650,-122.4150,-593.6650,-348.6650,295.0850,121.3350,-3071.7900,2338.2100,-395.5400,903.2100,3423.2100,1773.2100,1968.2100,-1266.1650,-704.9150,-1237.4150,-1091.1650,-272.4150,-793.6650,339.4600,635.7100,1463.2100,1279.4600,1626.9600,-895.5400,-991.1650,-584.9150,-379.9150,1610.7100,-529.2900,-584.2900,4080.7100,3933.2100,595.0850
71,732.5950,-107.4050,435.0950,108.8450,16.3450,-207.4050,45.0950,648.8450,715.0950,-174.9050,-617.4050,-617.4050,-146.1550,-617.4050,-372.4050,271.3450,97.5950,-3050.5300,2326.9700,-406.7800,891.9700,3411.9700,1761.9700,1956.9700,-1276.1550,-714.9050,-1247.4050,-1101.1550,-282.4050,-803.6550,351.9700,648.2200,1475.7200,1291.9700,1639.4700,-963.0300,-969.9050,-563.6550,-358.6550,1641.9700,-565.5300,-620.5300,4101.9700,3954.4700,595.0950
72,753.8550,-152.3950,400.1050,63.8550,-28.6450,-253.6450,0.1050,613.8550,670.1050,-186.1450,-628.6450,-596.1450,-124.8950,-596.1450,-351.1450,292.6050,118.8550,-2971.7700,2243.2300,-328.0200,808.2300,3328.2300,1840.7300,2035.7300,-1287.3950,-726.1450,-1258.6450,-1112.3950,-293.6450,-814.8950,373.2300,669.4800,1496.9800,1313.2300,1660.7300,-974.2700,-1042.3950,-636.1450,-431.1450,1630.7300,-576.7700,-631.7700,4123.2300,3946.3550,616.3550
73,775.1150,-163.6350,355.1150,52.6150,-39.8850,-264.8850,-11.1350,568.8650,658.8650,-191.1350,-633.6350,-596.1350,-124.8850,-601.1350,-351.1350,292.6150,118.8650,-2983.0100,2231.9900,-306.7600,796.9900,3316.9900,1829.4900,2024.4900,-1278.6350,-717.3850,-1249.8850,-1103.6350,-284.8850,-806.1350,374.4900,670.7400,1498.2400,1314.4900,1661.9900,-1046.7600,-1124.8850,-718.6350,-513.6350,1619.4900,-588.0100,-643.0100,4115.1150,3967.6150,612.6150
74,763.8750,-142.3750,343.8750,41.3750,-51.1250,-276.1250,-22.3750,557.6250,647.6250,-173.0000,-615.5000,-619.2500,-106.7500,-583.0000,-333.0000,269.5000,137.0000,-2994.2500,2220.7500,-285.5000,785.7500,3305.7500,1818.2500,2013.2500,-1258.6250,-697.3750,-1229.8750,-1083.6250,-264.8750,-786.1250,374.5000,670.7500,1498.2500,1314.5000,1662.0000,-1129.2500,-1103.6250,-697.3750,-524.8750,1608.2500,-599.2500,-654.2500,4136.3750,3956.3750,633.8750
75,713.8850,-121.1150,332.6350,62.6350,-29.8650,-254.8650,-33.6150,546.3850,668.8850,-184.2400,-626.7400,-630.4900,-117.9900,-594.2400,-311.7400,290.7600,125.7600,-3005.4900,2209.5100,-264.2400,807.0100,3294.5100,1807.0100,2002.0100,-1237.3650,-676.1150,-1208.6150,-1062.3650,-243.6150,-764.8650,363.2600,659.5100,1487.0100,1303.2600,1650.7600,-1140.4900,-1178.6150,-772.3650,-599.8650,1597.0100,-610.4900,-665.4900,4125.1350,3918.2600,622.6350
76,735.1450,-99.8550,353.8950,51.3950,-41.1050,-271.1050,-12.3550,567.6450,657.6450,-101.7300,-544.2300,-547.9800,-35.4800,-511.7300,-399.2300,373.2700,208.2700,-2872.9800,2342.0200,-401.7300,939.5200,3427.0200,1939.5200,2134.5200,-1248.6050,-687.3550,-1219.8550,-1073.6050,-254.8550,-776.1050,352.0200,648.2700,1475.7700,1292.0200,1639.5200,-1215.4800,-1261.1050,-854.8550,-682.3550,1570.7700,-636.7300,-691.7300,4087.0200,3939.5200,652.6450
77,723.9050,-149.8450,342.6550,1.4050,-91.0950,-293.5950,32.6550,556.4050,607.6550,-3.5950,-446.0950,-449.8450,62.6550,-413.5950,-301.0950,471.4050,306.4050,-2734.2200,2480.7800,-545.4700,1078.2800,3565.7800,2078.2800,2273.2800,-1259.8450,-698.5950,-1231.0950,-1084.8450,-266.0950,-787.3450,340.7800,637.0300,1497.0300,1280.7800,1628.2800,-1297.9700,-1272.3450,-833.5950,-661.0950,1549.5300,-657.9700,-712.9700,4108.2800,3928.2800,715.1550
78,712.6650,-128.5850,292.6650,22.6650,-69.8350,-304.8350,21.4150,506.4150,628.9150,108.9150,-333.5850,-337.3350,175.1650,-301.0850,-188.5850,583.9150,418.9150,-2712.9600,2502.0400,-524.2100,1099.5400,3587.0400,2099.5400,2294.5400,-1271.0850,-709.8350,-1242.3350,-1096.0850,-277.3350,-798.5850,329.5400,625.7900,1485.7900,1269.5400,1617.0400,-1276.7100,-1251.0850,-812.3350,-639.8350,1570.7900,-636.7100,-691.7100,4097.0400,3884.5400,807.6650
79,601.4250,-107.3250,313.9250,11.4250,-48.5750,-283.5750,42.6750,527.6750,617.6750,130.1750,-312.3250,-316.0750,196.4250,-279.8250,-167.3250,605.1750,440.1750,-2691.7000,2523.3000,-502.9500,1120.8000,3608.3000,2120.8000,2315.8000,-1282.3250,-721.0750,-1221.0750,-1107.3250,-288.5750,-809.8250,318.3000,614.5500,1474.5500,1258.3000,1605.8000,-1255.4500,-1393.5750,-954.8250,-782.3250,1494.5500,-712.9500,-767.9500,4053.3000,3849.5500,828.9250
80,486.4350,-118.5650,302.6850,0.1850,-59.8150,-262.3150,63.9350,548.9350,606.4350,151.4350,-291.0650,-294.8150,217.6850,-258.5650,-146.0650,626.4350,461.4350,-2579.1900,2635.8100,-390.4400,1233.3100,3720.8100,2233.3100,2428.3100,-1261.0650,-699.8150,-1199.8150,-1086.0650,-267.3150,-788.5650,307.0600,603.3100,1463.3100,1247.0600,1594.5600,-1397.9400,-1372.3150,-933.5650,-793.5650,1515.8100,-691.6900,-746.6900,4018.3100,3870.8100,850.1850
81,507.6950,-229.8050,291.4450,-111.0550,46.4450,-312.3050,170.1950,537.6950,712.6950,140.1950,-302.3050,-306.0550,206.4450,-269.8050,-157.3050,615.1950,450.1950,-2557.9300,2657.0700,-369.1800,1254.5700,3742.0700,2254.5700,2449.5700,-1231.6800,-670.4300,-1170.4300,-1056.6800,-237.9300,-822.9300,265.8200,639.5700,1422.0700,1205.8200,1553.3200,-1376.6800,-1519.8050,-1081.0550,-941.0550,1504.5700,-702.9300,-757.9300,4039.5700,3833.9450,838.9450
82,496.4550,-344.7950,180.2050,-1.0450,156.4550,-323.5450,280.2050,643.9550,822.7050,195.2050,-247.2950,-251.0450,261.4550,-214.7950,-102.2950,670.2050,505.2050,-2536.6700,2678.3300,-347.9200,1275.8300,3763.3300,2275.8300,2470.8300,-1210.4200,-649.1700,-1149.1700,-1035.4200,-216.6700,-801.6700,287.0800,660.8300,1443.3300,1227.0800,1574.5800,-1524.1700,-1674.1700,-1235.4200,-1095.4200,1493.3300,-714.1700,-769.1700,4002.7050,3855.2050,860.2050
83,485.2150,-356.0350,65.2150,-12.2850,145.2150,-302.2850,268.9650,753.9650,811.4650,216.4650,-226.0350,-229.7850,282.7150,-193.5350,-81.0350,691.4650,526.4650,-2506.0350,2708.9650,-317.2850,1306.4650,3793.9650,2306.4650,2501.4650,-1221.6600,-627.9100,-1160.4100,-1046.6600,-195.4100,-780.4100,308.3400,682.0900,1432.0900,1248.3400,1595.8400,-1678.5350,-1825.4100,-1089.1600,-1246.6600,1395.8400,-811.6600,-866.6600,4023.9650,3798.9650,881.4650
84,382.7250,-367.2750,86.4750,8.9750,166.4750,-281.0250,290.2250,742.7250,832.7250,205.2250,-237.2750,-241.0250,271.4750,-204.7750,-92.2750,680.2250,515.2250,-2503.5250,2711.4750,-314.7750,1308.9750,3796.4750,2308.9750,2503.9750,-1193.5250,-661.0250,-1132.2750,-1018.5250,-167.2750,-752.2750,222.7250,596.4750,1512.7250,1162.7250,1510.2250,-1829.7750,-1836.6500,-1100.4000,-1257.9000,1305.8500,-901.6500,-956.6500,3967.7250,3820.2250,902.7250
85,403.9850,-378.5150,75.2350,30.2350,187.7350,-174.7650,311.4850,763.9850,853.9850,260.2350,-182.2650,-186.0150,326.4850,-149.7650,-37.2650,735.2350,570.2350,-2344.7650,2870.2350,-156.0150,1467.7350,3955.2350,2467.7350,2662.7350,-1172.2650,-672.2650,-1111.0150,-997.2650,-146.0150,-731.0150,243.9850,617.7350,1501.4850,1183.9850,1531.4850,-1841.0150,-1815.3900,-1079.1400,-1236.6400,1327.1100,-880.3900,-935.3900,3988.9850,3841.4850,891.4850
86,392.7450,-481.0050,63.9950,-72.2550,285.2450,-64.7550,408.9950,785.2450,951.4950,306.4950,-136.0050,-139.7550,372.7450,-103.5050,8.9950,781.4950,616.4950,-2323.5050,2891.4950,-134.7550,1488.9950,3976.4950,2488.9950,2683.9950,-1183.5050,-651.0050,-1122.2550,-1008.5050,-124.7550,-709.7550,265.2450,638.9950,1490.2450,1172.7450,1552.7450,-1819.7550,-1727.8800,-991.6300,-1149.1300,1202.1200,-1005.3800,-1060.3800,4010.2450,3862.7450,867.7450
87,279.0050,-459.7450,-38.4950,-50.9950,306.5050,-75.9950,397.7550,882.7550,940.2550,380.2550,-62.2450,-65.9950,446.5050,-29.7450,82.7550,855.2550,690.2550,-2302.2450,2912.7550,-113.4950,1510.2550,3997.7550,2510.2550,2705.2550,-1194.7450,-629.7450,-1133.4950,-1019.7450,-135.9950,-720.9950,254.0050,627.7550,1479.0050,1161.5050,1541.5050,-1912.2450,-1739.1200,-1002.8700,-1160.3700,1223.3800,-984.1200,-1039.1200,4031.5050,3851.5050,846.5050
88,169.6400,-470.9850,-17.2350,-62.2350,295.2650,-54.7350,419.0150,871.5150,961.5150,477.7650,35.2650,31.5150,544.0150,67.7650,180.2650,952.7650,787.7650,-2245.9850,2969.0150,-174.7350,1566.5150,4054.0150,2449.0150,2761.5150,-1159.1100,-670.3600,-1097.8600,-984.1100,-100.3600,-685.3600,242.7650,616.5150,1500.2650,1150.2650,1530.2650,-1923.4850,-1717.8600,-981.6100,-1139.1100,1212.1400,-995.3600,-1050.3600,4020.2650,3755.2650,835.2650
89,190.9000,-362.2250,-28.4750,46.5250,404.0250,-33.4750,527.7750,892.7750,1070.2750,499.0250,56.5250,52.7750,565.2750,89.0250,201.5250,974.0250,809.0250,-2183.4750,3031.5250,-121.6000,1629.0250,4116.5250,2511.5250,2824.0250,-1113.4750,-720.9750,-1052.2250,-938.4750,-54.7250,-639.7250,127.7750,501.5250,1610.2750,1260.2750,1415.2750,-1902.2250,-1696.6000,-960.3500,-1117.8500,1200.9000,-1006.6000,-1061.6000,3924.0250,3667.7750,839.0250
90,212.1600,-471.5900,-142.2150,-62.8400,508.4100,-135.9650,632.1600,1001.5350,960.9100,520.2850,77.7850,74.0350,586.5350,110.2850,222.7850,962.7850,830.2850,-2162.2150,3052.7850,-100.3400,1650.2850,4137.7850,2532.7850,2845.2850,-1124.7150,-732.2150,-1063.4650,-949.7150,-65.9650,-650.9650,25.2850,399.0350,1507.7850,1157.7850,1312.7850,-1880.9650,-1834.0900,-1097.8400,-1255.3400,1189.6600,-1017.8400,-1072.8400,3836.5350,3592.1600,827.7850
91,200.9200,-450.3300,-251.5800,-41.5800,529.6700,-114.7050,620.9200,1105.9200,949.6700,615.2950,172.7950,169.0450,681.5450,205.2950,317.7950,1057.7950,925.2950,-2173.4550,3041.5450,-111.5800,1639.0450,4126.5450,2521.5450,2834.0450,-1135.9550,-743.4550,-1074.7050,-960.9550,-77.2050,-662.2050,46.5450,420.2950,1496.5450,1179.0450,1334.0450,-2018.4550,-1977.2050,-959.7050,-1398.4550,1178.4200,-1029.0800,-1084.0800,3760.9200,3613.4200,887.7950
92,189.6800,-461.5700,-230.3200,-52.8200,518.4300,-125.9450,609.6800,1094.6800,938.4300,636.5550,194.0550,190.3050,702.8050,226.5550,339.0550,1079.0550,946.5550,-2100.3200,3114.6800,-38.4450,1712.1800,4199.6800,2594.6800,2907.1800,-1125.3200,-732.8200,-1064.0700,-950.3200,-66.5700,-651.5700,35.3050,409.0550,1485.3050,1167.8050,1322.8050,-2161.5700,-1988.4450,-970.9450,-1409.6950,1167.1800,-1040.3200,-1095.3200,3782.1800,3526.5550,909.0550
93,178.4400,-440.3100,-209.0600,-31.5600,539.6900,-17.1850,630.9400,1083.4400,959.6900,710.9400,268.4400,264.6900,777.1900,300.9400,413.4400,1153.4400,1020.9400,-2197.8100,3207.1900,-135.9350,1614.6900,4102.1900,2687.1900,2809.6900,-1133.4350,-740.9350,-1060.9350,-958.4350,-63.4350,-648.4350,-86.5600,287.1900,1602.1900,1045.9400,1200.9400,-2172.8100,-2110.9350,-1093.4350,-1532.1850,1088.4400,-1119.0600,-1174.0600,3695.3150,3444.0650,1031.5650
94,167.2000,-451.5500,-220.3000,-42.8000,528.4500,-126.5500,652.2000,1104.7000,980.9500,732.2000,289.7000,285.9500,798.4500,322.2000,434.7000,1174.7000,1042.2000,-2176.5500,3195.9500,-147.1750,1603.4500,4090.9500,2708.4500,2798.4500,-1164.6750,-772.1750,-1092.1750,-932.1750,-94.6750,-679.6750,-65.3000,308.4500,1623.4500,1067.2000,1222.2000,-2295.3000,-2122.1750,-1104.6750,-1543.4250,1077.2000,-1130.3000,-1185.3000,3612.8250,3432.8250,1020.3250
95,80.9600,-462.7900,-231.5400,-54.0400,517.2100,-105.2900,673.4600,1093.4600,1002.2100,753.4600,310.9600,307.2100,819.7100,343.4600,455.9600,1195.9600,1063.4600,-2187.7900,3184.7100,-158.4150,1592.2100,4079.7100,2697.2100,2787.2100,-1143.4150,-750.9150,-1070.9150,-943.4150,-73.4150,-658.4150,-44.0400,329.7100,1612.2100,1088.4600,1243.4600,-2306.5400,-2133.4150,-1115.9150,-1554.6650,1098.4600,-1141.5400,-1196.5400,3601.5850,3421.5850,1041.5850
96,69.7200,-474.0300,-242.7800,-65.2800,505.9700,-84.0300,694.7200,1082.2200,1023.4700,774.7200,332.2200,328.4700,840.9700,364.7200,477.2200,1217.2200,1084.7200,-2241.5300,3130.9700,-212.1550,1538.4700,4025.9700,2643.4700,2733.4700,-1122.1550,-729.6550,-1049.6550,-954.6550,-52.1550,-637.1550,-55.2800,318.4700,1633.4700,1077.2200,1232.2200,-2317.7800,-2144.6550,-1127.1550,-1565.9050,1054.7200,-1185.2800,-1240.2800,3590.3450,3372.8450,1030.3450
97,12.2300,-560.2700,-254.0200,-151.5200,419.7300,-62.7700,775.9800,1103.4800,1104.7300,795.9800,320.9800,317.2300,862.2300,353.4800,465.9800,1238.4800,1073.4800,-2252.7700,3119.7300,-223.3950,1527.2300,4014.7300,2632.2300,2722.2300,-1060.8950,-668.3950,-988.3950,-893.3950,9.1050,-575.8950,-66.5200,307.2300,1654.7300,1065.9800,1220.9800,-2329.0200,-2155.8950,-1138.3950,-1577.1450,1070.9800,-1206.5200,-1261.5200,3541.6050,3332.8550,1051.6050
98,-35.2600,-571.5100,-340.2600,-162.7600,408.4900,-74.0100,797.2400,1184.7400,1125.9900,784.7400,309.7400,305.9900,850.9900,342.2400,454.7400,1227.2400,1062.2400,-2231.5100,3140.9900,-202.1350,1548.4900,4035.9900,2653.4900,2743.4900,-1127.1350,-607.1350,-927.1350,-832.1350,70.3650,-514.6350,-77.7600,295.9900,1675.9900,1054.7400,1209.7400,-2340.2600,-2167.1350,-1149.6350,-1588.3850,1059.7400,-1217.7600,-1272.7600,3501.6150,3354.1150,1034.1150
99,-46.5000,-620.2500,-351.5000,-110.2500,461.0000,-85.2500,849.7500,1173.5000,1178.5000,773.5000,298.5000,294.7500,839.7500,331.0000,443.5000,1216.0000,1051.0000,-2200.2500,3172.2500,-170.8750,1579.7500,4067.2500,2684.7500,2774.7500,-1105.8750,-585.8750,-938.3750,-843.3750,91.6250,-525.8750,-89.0000,284.7500,1697.2500,1043.5000,1198.5000,-2351.5000,-2178.3750,-1160.8750,-1599.6250,1081.0000,-1229.0000,-1284.0000,3522.8750,3296.6250,1055.3750
100,-57.7400,-598.9900,-408.9900,-157.7400,503.5100,-96.4900,892.2600,1226.0100,1221.0100,762.2600,287.2600,283.5100,828.5100,319.7600,432.2600,1204.7600,1039.7600,-2142.7400,3229.7600,-113.3650,1637.2600,4124.7600,2742.2600,2832.2600,-1182.1150,-662.1150,-1014.6150,-772.1150,15.3850,-602.1150,-100.2400,273.5100,1718.5100,1032.2600,1187.2600,-2362.7400,-2218.9900,-1201.4900,-1640.2400,1076.0100,-1228.9900,-1283.9900,3465.3850,3285.3850,1044.1350
101,-68.9800,-577.7300,-456.4800,-168.9800,524.7700,-182.7300,913.5200,1268.5200,1242.2700,801.0200,326.0200,322.2700,867.2700,358.5200,471.0200,1161.0200,1078.5200,-2066.4800,3306.0200,-37.1050,1713.5200,4201.0200,2818.5200,2908.5200,-1193.3550,-673.3550,-1025.8550,-783.3550,4.1450,-613.3550,-111.4800,262.2700,1739.7700,1021.0200,1176.0200,-2403.3550,-2230.2300,-1212.7300,-1651.4800,1081.0200,-1223.9800,-1278.9800,3454.1450,3274.1450,1067.2700
102,-75.2200,-588.9700,-467.7200,-147.7200,546.0300,-193.9700,934.7800,1289.7800,1231.0300,822.2800,347.2800,343.5300,888.5300,379.7800,492.2800,1149.7800,1099.7800,-1960.2200,3412.2800,69.1550,1819.7800,4307.2800,2924.7800,3014.7800,-1204.5950,-652.0950,-1037.0950,-762.0950,25.4050,-592.0950,-242.7200,131.0300,1866.0300,889.7800,1044.7800,-2414.5950,-2218.9700,-1201.4700,-1640.2200,1102.2800,-1202.7200,-1257.7200,3442.9050,3262.9050,944.7800
103,-86.4600,-595.2100,-478.9600,-158.9600,567.2900,-251.4600,956.0400,1311.0400,1252.2900,811.0400,368.5400,364.7900,909.7900,401.0400,513.5400,1171.0400,1121.0400,-1971.4600,3401.0400,57.9150,1808.5400,4296.0400,2913.5400,3003.5400,-1310.8350,-758.3350,-1143.3350,-660.8350,126.6650,-490.8350,-253.9600,119.7900,1887.2900,878.5400,1033.5400,-2403.3350,-2248.9600,-1231.4600,-1670.2100,1123.5400,-1181.4600,-1236.4600,3431.6650,3251.6650,847.2900
